Record_time,value,us-abbr
2020-06-01,4.396072013,us-sd
2020-07-01,8.752966558999999,us-sd
2020-08-01,5.124637681,us-sd
2020-09-01,7.844953174,us-sd
2020-10-01,12.26296633,us-sd
2020-11-01,6.77179236,us-sd
2020-12-01,13.1919598,us-sd
2021-01-01,13.17262513,us-sd
2020-01-01,8.616742909,us-tn
2020-02-01,12.52852007,us-tn
2020-03-01,5.638913846,us-tn
2020-04-01,2.8840250139999997,us-tn
2020-05-01,2.058559904,us-tn
2020-06-01,4.448880439,us-tn
2020-07-01,5.118676775,us-tn
2020-08-01,4.466157888,us-tn
2020-09-01,3.537685545,us-tn
2020-10-01,5.1541767389999995,us-tn
2020-11-01,4.4000276739999995,us-tn
2020-12-01,8.317083818,us-tn
2021-01-01,6.217203637999999,us-tn
2020-01-01,10.45684519,us-tx
2020-02-01,8.992961444,us-tx
2020-03-01,7.3953439560000005,us-tx
2020-04-01,3.215241184,us-tx
2020-05-01,3.997998552,us-tx
2020-06-01,5.507604702,us-tx
2020-07-01,5.913209955,us-tx
2020-08-01,4.8686403810000005,us-tx
2020-09-01,5.829454983,us-tx
2020-10-01,7.527451028,us-tx
2020-11-01,5.550736381,us-tx
2020-12-01,9.076835731000001,us-tx
2021-01-01,7.416251912000001,us-tx
2020-01-01,7.505744979,us-ut
2020-02-01,9.482052833,us-ut
2020-03-01,7.345515647999999,us-ut
2020-04-01,2.4633859190000003,us-ut
2020-05-01,2.619034483,us-ut
2020-06-01,5.61256656,us-ut
2020-07-01,7.318063509,us-ut
2020-08-01,4.736967903,us-ut
2020-09-01,5.94198793,us-ut
2020-10-01,5.019935469,us-ut
2020-11-01,5.185059806,us-ut
2020-12-01,9.010355352000001,us-ut
2021-01-01,7.719418019,us-ut
2020-01-01,10.86730233,us-va
2020-02-01,13.78391836,us-va
2020-03-01,6.168319471,us-va
2020-04-01,4.230769231,us-va
2020-05-01,3.080311457,us-va
2020-06-01,5.4853208229999995,us-va
2020-07-01,7.637019231,us-va
2020-08-01,5.887172929,us-va
2020-09-01,3.5387784780000002,us-va
2020-10-01,4.9846066780000005,us-va
2020-11-01,4.289440277,us-va
2020-12-01,6.196991576,us-va
2021-01-01,7.155355786,us-va
2020-01-01,17.12716763,us-vi
2020-02-01,17.92141454,us-vi
2020-03-01,12.23717949,us-vi
2020-04-01,2.669642857,us-vi
2020-05-01,4.05511811,us-vi
2020-06-01,3.0292397660000003,us-vi
2020-07-01,7.718918919,us-vi
2020-08-01,5.810026385,us-vi
2020-09-01,2.8181818180000002,us-vi
2020-10-01,12.23125,us-vi
2020-11-01,3.7702407,us-vi
2020-12-01,11.54529307,us-vi
2021-01-01,8.856443719,us-vi
2020-01-01,15.20541401,us-vt
2020-02-01,11.94070513,us-vt
2020-03-01,8.490299824,us-vt
2020-04-01,10.30967742,us-vt
2020-05-01,0.944444444,us-vt
2020-06-01,4.7257142860000005,us-vt
2020-07-01,5.847507331,us-vt
2020-08-01,5.095588235,us-vt
2020-09-01,9.492307692,us-vt
2020-10-01,4.02764977,us-vt
2020-11-01,12.38785047,us-vt
2020-12-01,7.995951417000001,us-vt
2021-01-01,13.19526627,us-vt
2020-01-01,11.62972561,us-wa
2020-02-01,9.328693873999999,us-wa
2020-03-01,7.252911814,us-wa
2020-04-01,2.929871283,us-wa
2020-05-01,3.0397350989999996,us-wa
2020-06-01,3.3755267680000003,us-wa
2020-07-01,4.041729629,us-wa
2020-08-01,3.153457801,us-wa
2020-09-01,3.1919213060000002,us-wa
2020-10-01,4.2452465980000005,us-wa
2020-11-01,4.213377992,us-wa
2020-12-01,4.7026156939999995,us-wa
2021-01-01,4.009051524,us-wa
2020-01-01,10.83816121,us-wi
2020-02-01,12.15244848,us-wi
2020-03-01,6.515675676,us-wi
2020-04-01,4.466812946,us-wi
2020-05-01,2.95365677,us-wi
2020-06-01,3.185483871,us-wi
2020-07-01,6.339065421,us-wi
2020-08-01,4.958432304,us-wi
2020-09-01,3.191843972,us-wi
2020-10-01,5.509421265,us-wi
2020-11-01,5.222845824,us-wi
2020-12-01,7.712972421,us-wi
2021-01-01,9.467995802999999,us-wi
2020-01-01,20.56972112,us-wv
2020-02-01,24.34549356,us-wv
2020-03-01,8.721719457,us-wv
2020-04-01,8.124378109,us-wv
2020-05-01,4.0776255710000004,us-wv
2020-06-01,10.56976744,us-wv
2020-07-01,17.13846154,us-wv
2020-08-01,11.63806971,us-wv
